"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/11/2021","AQS","360010012","1","0.6","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/12/2021","AQS","360010012","1","0.7","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/13/2021","AQS","360010012","1","0.6","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/14/2021","AQS","360010012","1","0.6","ppb","0","LOUDONVILLE","23","96.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/15/2021","AQS","360010012","1","0.7","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/16/2021","AQS","360010012","1","0.2","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/17/2021","AQS","360010012","1","0.2","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/18/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/19/2021","AQS","360010012","1","0.7","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/20/2021","AQS","360010012","1","1.4","ppb","1","LOUDONVILLE","22","92.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/21/2021","AQS","360010012","1","0.6","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/22/2021","AQS","360010012","1","0.5","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/23/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/24/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/25/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/26/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/27/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/28/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","21","88.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/29/2021","AQS","360010012","1","0.5","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/30/2021","AQS","360010012","1","0.5","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"01/31/2021","AQS","360010012","1","0.5","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/01/2021","AQS","360010012","1","0.6","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/02/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/03/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/04/2021","AQS","360010012","1","0.8","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/05/2021","AQS","360010012","1","0.5","ppb","0","LOUDONVILLE","22","92.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/06/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/07/2021","AQS","360010012","1","0.5","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/08/2021","AQS","360010012","1","0.6","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/09/2021","AQS","360010012","1","0.9","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/10/2021","AQS","360010012","1","1.5","ppb","1","LOUDONVILLE","22","92.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/11/2021","AQS","360010012","1","0.6","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/12/2021","AQS","360010012","1","0.5","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/13/2021","AQS","360010012","1","0.6","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/14/2021","AQS","360010012","1","0.5","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/15/2021","AQS","360010012","1","0.5","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/16/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/17/2021","AQS","360010012","1","0.7","ppb","0","LOUDONVILLE","22","92.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/18/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/19/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/20/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/21/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/22/2021","AQS","360010012","1","0.9","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/23/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/24/2021","AQS","360010012","1","0.7","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/25/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/26/2021","AQS","360010012","1","0.7","ppb","0","LOUDONVILLE","21","88.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/27/2021","AQS","360010012","1","0.5","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"02/28/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/01/2021","AQS","360010012","1","0.2","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/02/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","22","92.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/03/2021","AQS","360010012","1","0.6","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/04/2021","AQS","360010012","1","0.6","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/05/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/06/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/07/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/08/2021","AQS","360010012","1","0.6","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/09/2021","AQS","360010012","1","0.9","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/10/2021","AQS","360010012","1","0.7","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/11/2021","AQS","360010012","1","0.8","ppb","0","LOUDONVILLE","21","88.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/12/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/13/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/14/2021","AQS","360010012","1","0.7","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/15/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/16/2021","AQS","360010012","1","1.3","ppb","1","LOUDONVILLE","21","88.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/17/2021","AQS","360010012","1","0.6","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/18/2021","AQS","360010012","1","0.5","ppb","0","LOUDONVILLE","23","96.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/19/2021","AQS","360010012","1","0.5","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/20/2021","AQS","360010012","1","0.7","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/21/2021","AQS","360010012","1","0.7","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/22/2021","AQS","360010012","1","1.7","ppb","1","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/23/2021","AQS","360010012","1","0.7","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/24/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","22","92.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/25/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/26/2021","AQS","360010012","1","0.1","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/27/2021","AQS","360010012","1","0.2","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/28/2021","AQS","360010012","1","0.1","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/29/2021","AQS","360010012","1","0.2","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/30/2021","AQS","360010012","1","1","ppb","1","LOUDONVILLE","23","96.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"03/31/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/01/2021","AQS","360010012","1","0.1","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/02/2021","AQS","360010012","1","0.2","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/03/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/04/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/05/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/06/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/07/2021","AQS","360010012","1","1.2","ppb","1","LOUDONVILLE","21","88.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/08/2021","AQS","360010012","1","0.5","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/09/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/10/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/11/2021","AQS","360010012","1","0.2","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/12/2021","AQS","360010012","1","0.1","ppb","0","LOUDONVILLE","23","96.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/13/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/14/2021","AQS","360010012","1","1.1","ppb","1","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/15/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/16/2021","AQS","360010012","1","0.1","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/17/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/18/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/19/2021","AQS","360010012","1","0.5","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/20/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/21/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/22/2021","AQS","360010012","1","0.2","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/23/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","22","92.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/24/2021","AQS","360010012","1","0.7","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/25/2021","AQS","360010012","1","0.4","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/26/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/27/2021","AQS","360010012","1","0.5","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/28/2021","AQS","360010012","1","0.6","ppb","0","LOUDONVILLE","22","92.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/29/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"04/30/2021","AQS","360010012","1","0","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/01/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/02/2021","AQS","360010012","1","0.5","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/03/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/04/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","22","92.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/05/2021","AQS","360010012","1","0","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/06/2021","AQS","360010012","1","0.1","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/07/2021","AQS","360010012","1","0.2","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/08/2021","AQS","360010012","1","0.3","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/09/2021","AQS","360010012","1","0.2","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/10/2021","AQS","360010012","1","0.2","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/11/2021","AQS","360010012","1","0.2","ppb","0","LOUDONVILLE","22","92.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/12/2021","AQS","360010012","1","0.1","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/13/2021","AQS","360010012","1","0.5","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/14/2021","AQS","360010012","1","0.6","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
"05/15/2021","AQS","360010012","1","0.5","ppb","0","LOUDONVILLE","24","100.0000","42401","Sulfur dioxide","10580","Albany-Schenectady-Troy, NY","36","New York","001","Albany","42.68075","-73.75733"
